Identificador;ual_prov;ual_estr;ual_segm;al_ncues;su_numl;rc_clacul;su_numt;su_k202ha;su_categoria;su_tenencia;ual_trs;ual_trc;ual_tro;ual_znd;ual_tn;us_k301ha;us_k302ha;us_k303ha;us_k304ha;us_k305ha;us_k306ha;us_k307ha;us_k308ha;us_k309ha;us_k310ha;us_transiha;us_montesha;supertotal;fact_exp_fin
17035001235409999;PICHINCHA;01;23540;9999;1;OTROS USOS;1;,5;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,4064; ; ;,4064;114,785408796829
17017601236340001;PICHINCHA;01;23634;0001;1;PASTO MIXTO;1;3,99;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,5274; ; ; ; ; ; ; ;,5274;65,0960807221126
17017601236340001;PICHINCHA;01;23634;0001;2;OTROS USOS;2;,01;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0026; ; ;,0026;65,0960807221126
17017601236340002;PICHINCHA;01;23634;0002;1;PASTOS NATURALES;1;3;PASTO NATURAL;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;2,3983; ; ; ; ; ; ;2,3983;65,0960807221126
17017601236340003;PICHINCHA;01;23634;0003;1;PASTOS NATURALES;1;1,5;PASTO NATURAL;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;1,2718; ; ; ; ; ; ;1,2718;65,0960807221126
17017601236340004;PICHINCHA;01;23634;0004;1;PASTOS NATURALES;1;1,75;PASTO NATURAL;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;1,2694; ; ; ; ; ; ;1,2694;65,0960807221126
17017601236340005;PICHINCHA;01;23634;0005;1;PASTOS NATURALES;1;1,74;PASTO NATURAL;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;1,473; ; ; ; ; ; ;1,473;65,0960807221126
17017601236340005;PICHINCHA;01;23634;0005;2;OTROS USOS;2;,01;OTROS USOS;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0022; ; ;,0022;65,0960807221126
17017601236340006;PICHINCHA;01;23634;0006;1;PAPA;1;,5;TRANSITORIO;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,5248; ; ; ; ; ; ; ; ;,5248; ;,5248;65,0960807221126
17017601236340006;PICHINCHA;01;23634;0006;2;PASTOS NATURALES;2;1,25;PASTO NATURAL;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,7914; ; ; ; ; ; ;,7914;65,0960807221126
17017601236340007;PICHINCHA;01;23634;0007;1;PASTO MIXTO;1;3;PASTO CULTIVADO;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,3137; ; ; ; ; ; ; ;,3137;65,0960807221126
17017601236340008;PICHINCHA;01;23634;0008;1;PASTO MIXTO;1;6,5;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,0509; ; ; ; ; ; ; ;,0509;65,0960807221126
17017601236349999;PICHINCHA;01;23634;9999;1;OTROS USOS;1;,25;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,1389; ; ;,1389;65,0960807221126
17017601236349999;PICHINCHA;01;23634;9999;2;OTROS USOS;2;,75;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,2355; ; ;,2355;65,0960807221126
17035101236940001;PICHINCHA;01;23694;0001;1;PASTO AZUL;1;10,72;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;2,5656; ; ; ; ; ; ; ;2,5656;65,0960807221126
17035101236940001;PICHINCHA;01;23694;0001;2;PASTO MIXTO;2;15,53;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;3,8002; ; ; ; ; ; ; ;3,8002;65,0960807221126
17035101236940001;PICHINCHA;01;23694;0001;3;TREBOL ROJO;3;13,38;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,3928; ; ; ; ; ; ; ;,3928;65,0960807221126
17035101236940001;PICHINCHA;01;23694;0001;4;RAIGRAS;4;7,87;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;1,7204; ; ; ; ; ; ; ;1,7204;65,0960807221126
17035101236940001;PICHINCHA;01;23694;0001;5;OTROS USOS;5;,5;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,521; ; ;,521;65,0960807221126
17017601238720001;PICHINCHA;01;23872;0001;1;RAIGRAS;1;25;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,6064; ; ; ; ; ; ; ;,6064;65,0960807221126
17017601238720001;PICHINCHA;01;23872;0001;2;RAIGRAS;2;25;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;4,3793; ; ; ; ; ; ; ;4,3793;65,0960807221126
17017601238720001;PICHINCHA;01;23872;0001;3;OTROS USOS;3;2;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1,0802; ; ;1,0802;65,0960807221126
17017601238720001;PICHINCHA;01;23872;0001;4;MONTES Y BOSQUES NATURALES;4;28;MONTES Y BOSQUES NATURALES;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;,0762; ; ; ;,0762;,0762;65,0960807221126
17017601238720002;PICHINCHA;01;23872;0002;1;PASTOS NATURALES;1;5;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;1,9087; ; ; ; ; ; ;1,9087;65,0960807221126
17017601238720002;PICHINCHA;01;23872;0002;2;MONTES Y BOSQUES NATURALES;2;15;MONTES Y BOSQUES NATURALES;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;,7197; ; ; ;,7197;,7197;65,0960807221126
17017601238729999;PICHINCHA;01;23872;9999;1;OTROS USOS;1;,35;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,2294; ; ;,2294;65,0960807221126
17017601238760001;PICHINCHA;01;23876;0001;1;PASTO MIXTO;1;19;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;3,4906; ; ; ; ; ; ; ;3,4906;0
17017601238760001;PICHINCHA;01;23876;0001;2;PASTO MIXTO;2;9;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,606; ; ; ; ; ; ; ;,606;0
17017601238760001;PICHINCHA;01;23876;0001;3;OTROS USOS;3;15;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,7545; ; ;,7545;0
17017601238760001;PICHINCHA;01;23876;0001;4;PASTO MIXTO;4;25;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;4,1489; ; ; ; ; ; ; ;4,1489;0
17017601238880001;PICHINCHA;01;23888;0001;1;PASTO MIXTO;1;19;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;2,4643; ; ; ; ; ; ; ;2,4643;0
17017601238880001;PICHINCHA;01;23888;0001;2;PASTO MIXTO;2;9;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;1,3016; ; ; ; ; ; ; ;1,3016;0
17017601238880001;PICHINCHA;01;23888;0001;3;OTROS USOS;3;15;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,9335; ; ;,9335;0
17017601238880001;PICHINCHA;01;23888;0001;4;PASTO MIXTO;4;7;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;2,2947; ; ; ; ; ; ; ;2,2947;0
17017601238880001;PICHINCHA;01;23888;0001;5;PASTO MIXTO;5;20;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;2,0059; ; ; ; ; ; ; ;2,0059;0
17035001240480001;PICHINCHA;01;24048;0001;1;PASTO MIXTO;1;27;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,0402; ; ; ; ; ; ; ;,0402;0
17035001240480001;PICHINCHA;01;24048;0001;2;PASTO MIXTO;2;12;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;3,6459; ; ; ; ; ; ; ;3,6459;0
17035001240480002;PICHINCHA;01;24048;0002;1;PASTO MIXTO;1;70;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,0136; ; ; ; ; ; ; ;,0136;128,704904766919
17035001240480003;PICHINCHA;01;24048;0003;1;OTROS USOS;1;6;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0507; ; ;,0507;128,704904766919
17035001240480004;PICHINCHA;01;24048;0004;1;OTROS USOS;1;,5;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,3333; ; ;,3333;128,704904766919
17035001240488888;PICHINCHA;01;24048;8888;1;OTROS USOS;1;1;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1,0984; ; ;1,0984;0
17035001240488888;PICHINCHA;01;24048;8888;2;OTROS USOS;2;1,3;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1,3041; ; ;1,3041;0
17035001240488888;PICHINCHA;01;24048;8888;3;OTROS USOS;3;1,75;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;2,0455; ; ;2,0455;0
17035001240489999;PICHINCHA;01;24048;9999;1;OTROS USOS;1;,36;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,2997; ; ;,2997;128,704904766919
17035001240489999;PICHINCHA;01;24048;9999;2;OTROS USOS;2;,15;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,1686; ; ;,1686;128,704904766919
17035001240520001;PICHINCHA;01;24052;0001;1;CILANTRO;1;,02;TRANSITORIO;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0071; ; ; ; ; ; ; ; ;,0071; ;,0071;70,8498780398125
17035001240520001;PICHINCHA;01;24052;0001;2;LECHUGA;2;,02;TRANSITORIO;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0055; ; ; ; ; ; ; ; ;,0055; ;,0055;70,8498780398125
17035001240520001;PICHINCHA;01;24052;0001;3;REMOLACHA;3;,02;TRANSITORIO;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0025; ; ; ; ; ; ; ; ;,0025; ;,0025;70,8498780398125
17035001240520001;PICHINCHA;01;24052;0001;4;COL;4;,02;TRANSITORIO;HERENCIA;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0023; ; ; ; ; ; ; ; ;,0023; ;,0023;70,8498780398125
17035001240520002;PICHINCHA;01;24052;0002;1;BARBECHO O RASTROJO;1;,01;BARBECHO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ;,0076; ; ; ; ; ; ; ;,0076; ;,0076;70,8498780398125
17035001240520002;PICHINCHA;01;24052;0002;2;CILANTRO;2;,01;TRANSITORIO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0079; ; ; ; ; ; ; ; ;,0079; ;,0079;70,8498780398125
17035001240520002;PICHINCHA;01;24052;0002;3;BROCOLI;3;,01;TRANSITORIO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0132; ; ; ; ; ; ; ; ;,0132; ;,0132;70,8498780398125
17035001240520002;PICHINCHA;01;24052;0002;4;REMOLACHA;4;,01;TRANSITORIO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0163; ; ; ; ; ; ; ; ;,0163; ;,0163;70,8498780398125
17035001240520002;PICHINCHA;01;24052;0002;5;BROCOLI;5;,01;TRANSITORIO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0181; ; ; ; ; ; ; ; ;,0181; ;,0181;70,8498780398125
17035001240520003;PICHINCHA;01;24052;0003;1;PASTO MIXTO;1;2;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;1,6837; ; ; ; ; ; ; ;1,6837;70,8498780398125
17035001240520004;PICHINCHA;01;24052;0004;1;OTROS USOS;1;,02;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0216; ; ;,0216;70,8498780398125
17035001240520004;PICHINCHA;01;24052;0004;2;PASTOS NATURALES;2;,5;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,6372; ; ; ; ; ; ;,6372;70,8498780398125
17035001240520005;PICHINCHA;01;24052;0005;1;PASTOS NATURALES;1;,13;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,1046; ; ; ; ; ; ;,1046;70,8498780398125
17035001240520005;PICHINCHA;01;24052;0005;2;PASTOS NATURALES;2;,01;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,014; ; ; ; ; ; ;,014;70,8498780398125
17035001240520005;PICHINCHA;01;24052;0005;3;OTROS USOS;3;,04;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0472; ; ;,0472;70,8498780398125
17035001240520006;PICHINCHA;01;24052;0006;1;OTROS USOS;1;,19;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,2019; ; ;,2019;70,8498780398125
17035001240520006;PICHINCHA;01;24052;0006;2;OTROS USOS;2;,12;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0954; ; ;,0954;70,8498780398125
17035001240520006;PICHINCHA;01;24052;0006;3;OTROS USOS;3;2,8;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;2,9745; ; ;2,9745;70,8498780398125
17035001240520006;PICHINCHA;01;24052;0006;4;OTROS USOS;4;,61;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,2122; ; ;,2122;70,8498780398125
17035001240520006;PICHINCHA;01;24052;0006;5;OTROS USOS;5;,5;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,4109; ; ;,4109;70,8498780398125
17035001240520006;PICHINCHA;01;24052;0006;6;OTROS USOS;6;,58;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,7492; ; ;,7492;70,8498780398125
17035001240528888;PICHINCHA;01;24052;8888;1;OTROS USOS;1;,34;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,3368; ; ;,3368;0
17035001240528888;PICHINCHA;01;24052;8888;2;OTROS USOS;2;,43;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,3941; ; ;,3941;0
17035001240529999;PICHINCHA;01;24052;9999;1;OTROS USOS;1;,45;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,5829; ; ;,5829;70,8498780398125
17035001240529999;PICHINCHA;01;24052;9999;2;OTROS USOS;2;,55;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,4533; ; ;,4533;70,8498780398125
17035001241590001;PICHINCHA;01;24159;0001;1;PASTOS NATURALES;1;,21;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,1344; ; ; ; ; ; ;,1344;353,236980572915
17035001241590001;PICHINCHA;01;24159;0001;2;OTROS USOS;2;,04;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0487; ; ;,0487;353,236980572915
17035001241590002;PICHINCHA;01;24159;0002;1;PASTOS NATURALES;1;,13;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,0238; ; ; ; ; ; ;,0238;353,236980572915
17035001241590002;PICHINCHA;01;24159;0002;2;OTROS USOS;2;,02;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,03; ; ;,03;353,236980572915
17035001241590003;PICHINCHA;01;24159;0003;1;MAIZ SUAVE CHOCLO (CHOCLO);1;,04;TRANSITORIO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0289; ; ; ; ; ; ; ; ;,0289; ;,0289;353,236980572915
17035001241590003;PICHINCHA;01;24159;0003;2;CEBOLLA BLANCA;2;,01;TRANSITORIO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0112; ; ; ; ; ; ; ; ;,0112; ;,0112;353,236980572915
17035001241590003;PICHINCHA;01;24159;0003;3;PASTOS NATURALES;3;1;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;1,0871; ; ; ; ; ; ;1,0871;353,236980572915
17035001241590003;PICHINCHA;01;24159;0003;4;PASTOS NATURALES;4;,9;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,2845; ; ; ; ; ; ;,2845;353,236980572915
17035001241590003;PICHINCHA;01;24159;0003;5;OTROS USOS;5;,03;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0452; ; ;,0452;353,236980572915
17035001241590003;PICHINCHA;01;24159;0003;6;OTROS USOS;6;,01;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0084; ; ;,0084;353,236980572915
17035001241590003;PICHINCHA;01;24159;0003;7;OTROS USOS;7;,01;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0078; ; ;,0078;353,236980572915
17035001241598888;PICHINCHA;01;24159;8888;1;OTROS USOS;1;,65;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,6473; ; ;,6473;0
17035001241598888;PICHINCHA;01;24159;8888;2;OTROS USOS;2;2,6;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;2,8574; ; ;2,8574;0
17035001241598888;PICHINCHA;01;24159;8888;3;OTROS USOS;3;1,25;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1,2302; ; ;1,2302;0
17035001241598888;PICHINCHA;01;24159;8888;4;OTROS USOS;4;2,25;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;2,1734; ; ;2,1734;0
17035001241598888;PICHINCHA;01;24159;8888;5;OTROS USOS;5;,03;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0185; ; ;,0185;0
17035001241599999;PICHINCHA;01;24159;9999;1;OTROS USOS;1;,4;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,3632; ; ;,3632;353,236980572915
17035001242020001;PICHINCHA;01;24202;0001;1;HUERTO HORTICOLA;1;,05;TRANSITORIO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0397; ; ; ; ; ; ; ; ;,0397; ;,0397;127,85329843813
17035001242020001;PICHINCHA;01;24202;0001;2;PASTOS NATURALES;2;,2;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,3057; ; ; ; ; ; ;,3057;127,85329843813
17035001242020002;PICHINCHA;01;24202;0002;1;OTROS USOS;1;,04;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,034; ; ;,034;127,85329843813
17035001242020002;PICHINCHA;01;24202;0002;2;PASTOS NATURALES;2;,05;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,0268; ; ; ; ; ; ;,0268;127,85329843813
17035001242020002;PICHINCHA;01;24202;0002;3;HUERTO HORTICOLA;3;,05;TRANSITORIO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ;,0593; ; ; ; ; ; ; ; ;,0593; ;,0593;127,85329843813
17035001242020002;PICHINCHA;01;24202;0002;4;OTROS USOS;4;,01;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0121; ; ;,0121;127,85329843813
17035001242020002;PICHINCHA;01;24202;0002;5;PASTOS NATURALES;5;,25;PASTO NATURAL;ARRENDATARIO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,2553; ; ; ; ; ; ;,2553;127,85329843813
17035001242020003;PICHINCHA;01;24202;0003;1;PASTOS NATURALES;1;,05;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,0712; ; ; ; ; ; ;,0712;127,85329843813
17035001242020003;PICHINCHA;01;24202;0003;2;OTROS USOS;2;,05;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0309; ; ;,0309;127,85329843813
17035001242020004;PICHINCHA;01;24202;0004;1;PASTOS NATURALES;1;,02;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,0118; ; ; ; ; ; ;,0118;127,85329843813
17035001242020004;PICHINCHA;01;24202;0004;2;OTROS USOS;2;,06;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0583; ; ;,0583;127,85329843813
17035001242020005;PICHINCHA;01;24202;0005;1;OTROS USOS;1;,12;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,143; ; ;,143;127,85329843813
17035001242020005;PICHINCHA;01;24202;0005;2;PASTOS NATURALES;2;,2;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,1743; ; ; ; ; ; ;,1743;127,85329843813
17035001242020005;PICHINCHA;01;24202;0005;3;PASTOS NATURALES;3;,43;PASTO NATURAL;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ;,0918; ; ; ; ; ; ;,0918;127,85329843813
17035001242020006;PICHINCHA;01;24202;0006;1;RAIGRAS;1;1;PASTO CULTIVADO;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ;,13; ; ; ; ; ; ; ;,13;127,85329843813
17035001242020007;PICHINCHA;01;24202;0007;1;OTROS USOS;1;4;OTROS USOS;COMUNERO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;3,4874; ; ;3,4874;127,85329843813
17035001242020007;PICHINCHA;01;24202;0007;2;OTROS USOS;2;1;OTROS USOS;COMUNERO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,2946; ; ;,2946;127,85329843813
17035001242020007;PICHINCHA;01;24202;0007;3;OTROS USOS;3;,12;OTROS USOS;COMUNERO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,1402; ; ;,1402;127,85329843813
17035001242020007;PICHINCHA;01;24202;0007;4;OTROS USOS;4;,08;OTROS USOS;COMUNERO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,1091; ; ;,1091;127,85329843813
17035001242020007;PICHINCHA;01;24202;0007;5;OTROS USOS;5;,08;OTROS USOS;COMUNERO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0835; ; ;,0835;127,85329843813
17035001242020007;PICHINCHA;01;24202;0007;6;OTROS USOS;6;,25;OTROS USOS;COMUNERO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,1033; ; ;,1033;127,85329843813
17035001242028888;PICHINCHA;01;24202;8888;1;OTROS USOS;1;3;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;2,2397; ; ;2,2397;0
17035001242028888;PICHINCHA;01;24202;8888;2;OTROS USOS;2;2;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1,0323; ; ;1,0323;0
17035001242029999;PICHINCHA;01;24202;9999;1;OTROS USOS;1;,25;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,0656; ; ;,0656;127,85329843813
17035101242927777;PICHINCHA;01;24292;7777;1;OTROS USOS;1;9;OTROS USOS;DUEÑO;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;9; ; ;9;0
